transaction_id,amount,hour,day_of_week,merchant_category,transaction_type,location_risk,previous_transactions,avg_transaction_amount,is_international,is_fraud
TXN009326,342.3,4,6,Luxury,ATM,Low,7,121.2,0,0
TXN009327,168.81,5,6,Grocery,Online,Medium,7,121.66,1,0
TXN009328,27.99,12,5,Restaurant,POS,Low,5,100.85,1,0
TXN009329,49.45,22,6,Fuel,Contactless,Low,6,184.54,0,0
TXN009330,199.08,9,4,Electronics,POS,Low,9,63.4,1,0
TXN009331,142.76,23,0,Grocery,Online,Low,4,98.61,0,0
TXN009332,174.18,13,4,Grocery,POS,Low,5,112.52,0,0
TXN009333,69.84,3,2,Restaurant,Contactless,Low,5,167.39,0,1
TXN009334,151.26,19,4,Fuel,POS,Low,4,91.32,0,0
TXN009335,58.63,22,5,Online,POS,Low,6,56.67,0,0
TXN009336,28.48,11,3,Grocery,ATM,Low,4,81.4,0,0
TXN009337,120.18,14,4,Online,POS,Low,2,111.56,1,0
TXN009338,447.63,9,6,Fuel,Contactless,Medium,4,81.35,1,0
TXN009339,44.63,10,5,Grocery,POS,Medium,2,19.02,1,0
TXN009340,74.16,8,4,Grocery,Contactless,Medium,10,96.83,0,0
TXN009341,134.5,10,1,Restaurant,Online,Low,6,146.17,0,0
TXN009342,93.58,1,3,Luxury,Online,Low,9,115.76,0,0
TXN009343,222.51,12,0,Travel,Contactless,Low,2,48.99,0,0
TXN009344,172.13,21,6,Restaurant,Online,Low,8,81.5,0,0
TXN009345,7.21,7,5,Grocery,Online,Low,6,118.48,0,0
TXN009346,774.13,20,4,Grocery,POS,High,8,79.08,0,0
TXN009347,167.51,20,3,Grocery,POS,Low,8,47.24,0,0
TXN009348,239.33,7,0,Grocery,ATM,Low,3,58.09,1,0
TXN009349,126.39,0,3,Travel,POS,Medium,3,190.64,1,0
TXN009350,232.79,5,5,Online,POS,Low,4,154.47,0,0
TXN009351,14.31,12,1,Grocery,Online,Low,7,116.58,1,0
TXN009352,51.28,8,5,Travel,Online,Medium,6,88.51,0,1
TXN009353,250.9,5,5,Grocery,POS,Medium,5,55.42,0,0
TXN009354,27.03,14,0,Grocery,ATM,Low,3,166.01,0,0
TXN009355,9.78,22,0,Grocery,POS,Low,4,85.4,0,0
TXN009356,186.21,15,4,Grocery,ATM,Low,5,48.65,0,0
TXN009357,216.57,3,2,Grocery,ATM,Low,6,106.43,0,0
TXN009358,21.3,16,5,Electronics,POS,Low,9,170.32,0,0
TXN009359,231.18,8,0,Fuel,ATM,Low,4,24.75,0,0
TXN009360,139.3,11,5,Electronics,Online,Low,5,41.89,0,0
TXN009361,88.1,21,5,Fuel,Contactless,Low,4,21.03,0,0
TXN009362,212.81,18,0,Electronics,Online,Low,5,70.95,0,1
TXN009363,65.21,19,1,Online,POS,Medium,1,126.82,0,0
TXN009364,25.88,11,1,Travel,Contactless,Medium,5,55.34,1,0
TXN009365,40.23,21,5,Online,ATM,Low,5,115.66,0,0
TXN009366,84.42,5,1,Restaurant,POS,Medium,4,128.88,0,0
TXN009367,90.94,11,5,Restaurant,Contactless,Medium,7,68.62,0,0
TXN009368,196.53,8,4,Grocery,Contactless,Low,5,143.2,0,0
TXN009369,188.05,19,0,Travel,POS,Low,2,77.17,0,0
TXN009370,104.49,4,5,Grocery,POS,Low,5,120.54,0,1
TXN009371,182.12,20,1,Grocery,Online,Low,6,60.0,0,0
TXN009372,25.55,2,1,Grocery,Contactless,Medium,4,129.85,0,0
TXN009373,6.16,1,3,Fuel,POS,Low,2,39.76,0,0
TXN009374,248.23,7,3,Electronics,Online,Low,6,163.09,1,0
TXN009375,9.43,9,6,Online,Online,Low,12,36.88,0,0
TXN009376,33.99,14,1,Grocery,POS,Low,3,125.44,0,0
TXN009377,142.62,8,6,Online,Online,Medium,8,115.87,0,0
TXN009378,63.2,9,6,Electronics,POS,Low,8,164.55,0,0
TXN009379,250.8,10,6,Travel,Online,Medium,6,123.82,0,0
TXN009380,42.46,8,4,Restaurant,Online,Low,7,136.47,0,0
TXN009381,1.43,13,2,Restaurant,POS,High,7,62.18,0,0
TXN009382,42.91,4,5,Fuel,Contactless,Medium,7,80.81,0,0
TXN009383,103.55,8,3,Restaurant,POS,Medium,1,179.36,0,0
TXN009384,56.58,3,5,Fuel,Online,Low,3,78.01,0,0
TXN009385,91.85,1,3,Fuel,ATM,Medium,6,154.19,0,0
TXN009386,251.08,18,0,Restaurant,POS,Low,6,84.63,0,0
TXN009387,292.31,0,0,Electronics,POS,Low,2,67.72,0,0
TXN009388,37.11,20,1,Electronics,POS,Low,6,39.44,0,0
TXN009389,74.42,0,0,Grocery,POS,Medium,2,97.86,1,0
TXN009390,95.59,11,0,Online,ATM,Low,3,103.62,0,0
TXN009391,357.38,10,2,Travel,ATM,Medium,5,86.59,0,0
TXN009392,790.05,0,6,Grocery,Contactless,Low,8,86.65,0,0
TXN009393,32.21,13,4,Electronics,ATM,Low,2,155.94,0,0
TXN009394,155.79,10,1,Fuel,POS,Low,2,10.0,0,0
TXN009395,56.98,6,2,Electronics,POS,Low,4,85.94,0,0
TXN009396,0.98,1,1,Travel,POS,Low,7,106.3,0,0
TXN009397,1.12,14,4,Restaurant,POS,Low,5,158.16,1,0
TXN009398,74.07,7,1,Travel,Online,Low,6,107.59,0,0
TXN009399,80.41,21,5,Online,POS,Medium,7,37.49,0,0
TXN009400,2.74,19,5,Restaurant,Online,Low,5,118.94,0,0
TXN009401,139.36,14,5,Restaurant,POS,Low,4,48.92,0,0
TXN009402,41.78,7,0,Restaurant,Online,Low,7,154.89,0,0
TXN009403,98.49,9,4,Restaurant,POS,Low,5,118.86,0,0
TXN009404,42.96,18,2,Online,Online,High,6,104.51,0,0
TXN009405,21.95,2,2,Travel,POS,Medium,2,134.9,0,0
TXN009406,62.74,19,3,Grocery,POS,Low,3,56.09,0,0
TXN009407,31.72,13,2,Online,POS,Low,2,15.49,0,0
TXN009408,91.83,8,6,Restaurant,POS,Low,4,143.13,0,0
TXN009409,26.6,8,5,Grocery,POS,Low,4,118.16,0,0
TXN009410,85.21,20,6,Travel,POS,Low,5,185.07,0,0
TXN009411,20.55,5,6,Electronics,Contactless,Low,4,94.77,0,0
TXN009412,133.39,7,5,Travel,POS,Low,2,52.42,0,0
TXN009413,168.26,10,3,Online,Contactless,High,4,38.92,0,0
TXN009414,14.04,7,0,Electronics,Online,High,2,79.72,0,1
TXN009415,75.69,11,2,Online,Online,Low,1,120.05,0,0
TXN009416,8.82,9,4,Travel,ATM,Low,10,139.74,0,0
TXN009417,109.41,22,3,Restaurant,Online,Medium,4,136.98,0,0
TXN009418,36.85,3,2,Electronics,POS,Low,5,142.67,0,0
TXN009419,90.0,15,0,Grocery,POS,High,7,110.71,0,0
TXN009420,87.44,19,6,Fuel,ATM,Low,5,83.04,0,0
TXN009421,309.8,5,4,Grocery,POS,Low,6,95.48,1,0
TXN009422,95.58,8,4,Fuel,Online,Low,3,147.84,0,0
TXN009423,104.96,22,6,Luxury,Contactless,Medium,8,85.31,0,0
TXN009424,61.63,4,0,Online,Online,Medium,6,147.04,1,0
TXN009425,357.3,20,2,Grocery,POS,Low,11,134.09,0,0
TXN009426,180.17,23,6,Grocery,POS,Low,3,145.73,0,0
TXN009427,40.32,5,1,Luxury,POS,Low,1,102.46,0,0
TXN009428,223.11,16,2,Fuel,Online,Low,4,139.94,0,0
TXN009429,67.96,16,6,Online,Online,Medium,4,77.49,0,0
TXN009430,211.7,23,6,Travel,Online,Low,4,66.16,0,0
TXN009431,207.72,21,3,Travel,POS,Medium,6,10.0,0,0
TXN009432,25.12,12,3,Grocery,POS,High,6,17.37,0,0
TXN009433,144.93,16,2,Grocery,Contactless,Low,7,96.47,0,0
TXN009434,41.21,13,5,Electronics,POS,Medium,5,101.12,0,0
TXN009435,42.37,1,3,Grocery,POS,Low,3,205.78,0,0
TXN009436,42.18,18,1,Restaurant,POS,Low,9,77.57,0,0
TXN009437,155.17,2,5,Fuel,POS,Low,6,153.53,0,0
TXN009438,31.34,1,1,Fuel,Contactless,Medium,5,132.61,0,0
TXN009439,0.11,1,4,Luxury,POS,Low,6,144.52,1,0
TXN009440,150.73,21,3,Fuel,Online,High,3,132.75,0,0
TXN009441,22.53,6,6,Fuel,POS,Medium,0,46.11,0,0
TXN009442,13.24,3,5,Luxury,Online,Low,5,89.74,0,1
TXN009443,32.54,16,2,Fuel,Contactless,Low,6,136.92,0,0
TXN009444,57.35,5,5,Grocery,POS,Low,4,96.74,0,0
TXN009445,77.53,6,6,Fuel,POS,Medium,5,86.51,0,0
TXN009446,5.47,19,4,Restaurant,POS,Low,6,87.68,0,0
TXN009447,423.1,5,1,Fuel,Online,Low,4,148.06,1,0
TXN009448,151.08,8,4,Electronics,Online,Medium,5,46.55,0,0
TXN009449,46.84,19,0,Grocery,Contactless,Low,5,37.51,0,0
TXN009450,46.05,3,3,Electronics,POS,Low,3,130.54,1,0
TXN009451,71.42,4,2,Grocery,ATM,Low,1,98.03,0,0
TXN009452,118.1,18,1,Restaurant,POS,Medium,0,102.27,0,0
TXN009453,18.99,9,4,Restaurant,POS,Low,9,194.55,0,0
TXN009454,25.13,17,2,Restaurant,Online,Low,11,122.95,0,0
TXN009455,235.45,14,3,Grocery,Contactless,Low,5,93.76,0,0
TXN009456,35.53,0,6,Grocery,POS,Low,6,112.83,0,1
TXN009457,57.4,4,2,Travel,POS,Low,5,100.71,0,0
TXN009458,246.01,4,3,Restaurant,Online,Medium,5,123.18,0,0
TXN009459,130.57,7,3,Online,ATM,Low,4,103.79,0,0
TXN009460,50.17,21,3,Fuel,Contactless,Medium,6,50.77,0,0
TXN009461,138.13,21,4,Fuel,POS,Medium,13,80.11,0,0
TXN009462,2.39,21,6,Travel,Online,High,12,144.91,0,0
TXN009463,159.65,19,3,Online,POS,Low,4,117.55,0,0
TXN009464,80.1,14,2,Online,Online,Medium,5,157.74,0,0
TXN009465,201.31,16,6,Online,POS,Low,5,10.0,0,0
TXN009466,371.17,18,0,Online,POS,Low,6,131.43,0,0
TXN009467,312.1,12,2,Restaurant,Contactless,Low,6,58.73,0,0
TXN009468,287.98,21,4,Grocery,Online,Low,5,158.33,0,0
TXN009469,86.13,20,3,Restaurant,POS,Low,4,60.34,0,0
TXN009470,53.58,9,6,Grocery,ATM,Medium,6,95.02,0,0
TXN009471,75.07,16,0,Grocery,Online,Low,4,122.3,1,1
TXN009472,140.5,4,4,Restaurant,POS,Low,7,155.41,0,0
TXN009473,258.5,17,1,Travel,Online,Low,3,134.59,0,0
TXN009474,27.83,16,1,Restaurant,Online,Low,5,60.92,0,0
TXN009475,300.41,3,1,Electronics,POS,High,5,57.41,0,0
TXN009476,202.6,21,0,Fuel,Contactless,Low,3,75.64,0,0
TXN009477,462.77,6,6,Online,Online,Low,4,121.87,0,0
TXN009478,254.68,4,2,Restaurant,Contactless,Low,0,101.79,0,0
TXN009479,39.41,7,0,Fuel,Online,Low,9,188.74,0,0
TXN009480,13.44,7,6,Restaurant,Online,Low,3,97.15,0,0
TXN009481,14.29,10,0,Online,POS,Low,4,63.49,0,0
TXN009482,41.31,8,6,Electronics,Online,Medium,2,66.52,0,0
TXN009483,114.29,18,0,Grocery,Online,Medium,2,100.92,0,0
TXN009484,195.75,18,1,Electronics,POS,Low,2,139.59,0,0
TXN009485,275.41,8,5,Fuel,Online,Low,8,66.34,1,0
TXN009486,117.3,22,6,Electronics,POS,Low,4,94.12,0,0
TXN009487,0.68,19,6,Fuel,ATM,Low,2,86.66,0,0
TXN009488,24.74,16,6,Electronics,Contactless,Low,7,114.48,1,0
TXN009489,12.61,15,2,Grocery,Online,Low,4,11.41,0,0
TXN009490,54.18,6,5,Grocery,POS,Low,6,99.48,0,0
TXN009491,83.5,21,5,Online,Online,Medium,4,117.95,0,0
TXN009492,5.32,2,0,Restaurant,Online,Low,6,147.71,0,0
TXN009493,51.41,20,2,Electronics,Contactless,Low,6,36.46,0,0
TXN009494,23.69,18,5,Electronics,POS,Low,6,102.38,1,0
TXN009495,124.98,7,3,Fuel,ATM,Low,9,168.41,0,0
TXN009496,74.9,4,0,Restaurant,POS,Medium,3,139.91,0,0
TXN009497,82.06,5,0,Restaurant,ATM,Low,6,106.49,0,0
TXN009498,66.97,1,0,Online,Contactless,Low,5,125.17,0,0
TXN009499,374.88,23,3,Restaurant,Contactless,Low,2,89.56,0,0
TXN009500,29.01,18,3,Online,Online,Low,9,143.78,0,0
TXN009501,87.25,12,1,Grocery,Online,Low,6,133.68,1,0
TXN009502,159.82,5,4,Online,Contactless,Low,4,102.82,0,0
TXN009503,97.66,5,2,Restaurant,Online,Low,4,110.09,0,0
TXN009504,317.44,1,4,Grocery,POS,High,5,105.9,0,0
TXN009505,56.97,23,0,Electronics,Contactless,Low,2,86.69,1,0
TXN009506,74.76,4,5,Fuel,POS,Low,7,83.8,0,0
TXN009507,11.12,10,0,Grocery,Online,Low,5,132.86,1,0
TXN009508,112.69,10,5,Travel,POS,High,9,79.4,1,0
TXN009509,40.8,23,1,Travel,POS,High,4,91.69,0,0
TXN009510,20.97,13,6,Electronics,Online,Low,6,98.18,0,0
TXN009511,94.37,12,4,Grocery,Online,High,6,75.63,0,0
TXN009512,91.19,7,6,Online,POS,Medium,2,87.3,0,0
TXN009513,9.47,14,6,Electronics,POS,High,7,68.82,0,0
TXN009514,143.77,11,0,Grocery,POS,Medium,5,144.0,0,0
TXN009515,117.31,2,4,Electronics,ATM,Low,1,54.47,0,0
TXN009516,25.14,20,1,Online,POS,Medium,4,157.63,0,0
TXN009517,76.06,22,4,Travel,Contactless,Medium,6,167.99,0,0
TXN009518,152.89,4,5,Fuel,POS,Low,7,173.52,1,0
TXN009519,90.46,5,2,Electronics,Contactless,Medium,5,45.4,0,0
TXN009520,60.4,1,6,Fuel,Online,Low,6,118.5,0,1
TXN009521,46.69,7,1,Grocery,POS,High,7,57.33,0,0
TXN009522,113.11,4,4,Restaurant,POS,Low,6,74.18,0,0
TXN009523,335.84,21,0,Grocery,ATM,Low,5,101.67,0,0
TXN009524,133.68,16,3,Fuel,Contactless,High,5,94.37,0,0
TXN009525,9.32,1,3,Restaurant,Contactless,Low,5,110.45,0,0
TXN009526,74.09,10,1,Grocery,Online,Low,4,169.09,0,0
TXN009527,265.78,3,3,Online,POS,Low,5,128.06,1,0
TXN009528,11.91,10,2,Electronics,POS,Medium,4,37.9,0,0
TXN009529,539.83,8,1,Grocery,POS,Low,5,112.14,0,0
TXN009530,357.27,5,0,Online,POS,High,8,105.83,0,0
TXN009531,9.78,23,0,Grocery,Online,High,4,124.97,0,0
TXN009532,325.11,1,1,Grocery,Online,Low,4,60.27,0,0
TXN009533,54.14,14,3,Fuel,Online,Low,4,175.97,0,1
TXN009534,223.49,4,3,Grocery,POS,Low,4,159.48,0,0
TXN009535,65.03,11,0,Online,POS,Low,9,94.68,1,1
TXN009536,69.76,12,2,Grocery,POS,Low,4,64.19,0,0
TXN009537,120.69,16,5,Grocery,Contactless,Low,9,50.94,0,0
TXN009538,178.72,3,3,Luxury,Contactless,Medium,4,120.98,0,0
TXN009539,4.12,9,2,Grocery,POS,High,7,121.23,0,0
TXN009540,107.92,0,6,Online,Online,Low,3,43.66,0,0
TXN009541,24.8,10,3,Electronics,Online,Low,3,60.97,0,0
TXN009542,50.95,15,5,Grocery,Online,Low,6,125.55,0,0
TXN009543,51.32,10,1,Grocery,POS,Medium,5,41.29,0,0
TXN009544,75.97,8,4,Electronics,Online,Low,6,177.3,0,0
TXN009545,48.8,1,0,Fuel,POS,Low,4,71.33,0,0
TXN009546,13.63,6,1,Grocery,Online,Low,4,140.11,0,1
TXN009547,18.89,18,3,Restaurant,POS,Low,3,114.15,0,0
TXN009548,4.08,17,5,Electronics,Online,Low,5,63.27,0,0
TXN009549,76.24,19,0,Electronics,Online,Low,4,87.89,0,0
TXN009550,370.67,6,4,Electronics,ATM,Low,8,95.92,0,0
TXN009551,14.75,22,4,Fuel,POS,Low,5,106.37,0,0
TXN009552,350.84,8,5,Grocery,Online,Low,7,116.4,0,0
TXN009553,158.62,11,5,Grocery,Contactless,Low,8,107.19,0,0
TXN009554,121.77,2,3,Online,POS,Medium,2,99.89,0,0
TXN009555,124.37,22,0,Electronics,Online,Low,7,135.6,0,0
TXN009556,210.35,21,6,Grocery,POS,Low,9,87.96,0,0
TXN009557,13.57,15,6,Grocery,ATM,Low,4,60.37,0,0
TXN009558,84.32,6,3,Electronics,POS,Low,4,134.89,0,0
TXN009559,143.32,22,4,Travel,Online,Low,1,124.29,0,1
TXN009560,106.06,4,1,Grocery,POS,Low,6,136.21,0,0
TXN009561,214.61,22,1,Fuel,POS,Low,4,104.58,1,0
TXN009562,9.0,6,2,Fuel,Online,Low,5,44.48,0,0
TXN009563,140.81,18,4,Online,Online,Medium,5,109.83,0,0
TXN009564,91.64,16,6,Grocery,Online,Low,5,92.64,0,0
TXN009565,57.2,15,6,Restaurant,POS,Low,7,56.38,0,0
TXN009566,49.91,20,4,Grocery,Online,Low,2,127.49,0,0
TXN009567,116.37,23,3,Fuel,POS,Low,4,106.57,1,0
TXN009568,265.96,20,2,Restaurant,POS,Low,4,129.74,1,0
TXN009569,82.26,18,5,Grocery,ATM,Low,5,97.1,0,0
TXN009570,208.97,17,2,Fuel,Online,Low,5,135.29,1,0
TXN009571,61.73,18,0,Fuel,POS,Low,4,120.22,0,0
TXN009572,12.96,3,3,Electronics,POS,Medium,3,119.97,0,0
TXN009573,7.62,0,5,Electronics,POS,High,4,66.77,0,0
TXN009574,6.32,3,5,Grocery,ATM,Low,5,174.03,1,0
TXN009575,57.39,3,6,Grocery,ATM,Low,6,84.49,0,0
TXN009576,49.36,8,1,Grocery,Online,Medium,6,40.81,1,1
TXN009577,151.87,7,0,Restaurant,ATM,Medium,6,123.77,0,0
TXN009578,162.96,1,2,Electronics,Contactless,Low,4,91.52,0,0
TXN009579,6.26,22,1,Grocery,Contactless,Low,2,138.93,0,0
TXN009580,29.99,5,4,Restaurant,Contactless,High,4,108.97,0,0
TXN009581,38.47,22,3,Fuel,ATM,Medium,3,105.43,0,0
TXN009582,95.19,10,2,Online,POS,Low,8,81.52,0,0
TXN009583,18.73,3,4,Luxury,POS,Low,6,50.51,0,0
TXN009584,17.26,13,5,Restaurant,ATM,Low,4,103.04,0,0
TXN009585,345.44,20,6,Grocery,POS,Low,4,79.48,0,0
TXN009586,195.68,21,2,Restaurant,POS,Medium,9,83.3,0,0
TXN009587,23.91,8,1,Restaurant,POS,High,4,127.08,0,1
TXN009588,62.62,1,0,Travel,Online,Low,3,187.87,0,0
TXN009589,52.74,0,1,Electronics,Online,Low,4,188.29,0,0
TXN009590,187.85,3,3,Restaurant,POS,Low,3,142.83,1,0
TXN009591,85.65,11,6,Restaurant,Online,Medium,8,132.35,0,0
TXN009592,16.42,4,3,Electronics,Contactless,Medium,4,126.26,0,0
TXN009593,161.18,8,2,Restaurant,Online,Low,6,84.17,0,0
TXN009594,60.68,21,1,Grocery,Online,Medium,2,56.06,0,0
TXN009595,36.61,3,0,Restaurant,POS,Low,7,131.21,0,0
TXN009596,56.5,15,5,Restaurant,POS,Medium,2,77.05,0,0
TXN009597,82.64,1,3,Grocery,Online,Low,4,145.82,0,0
TXN009598,50.43,15,0,Luxury,ATM,Low,9,88.0,0,0
TXN009599,33.23,15,4,Online,Contactless,Low,5,80.58,0,0
TXN009600,61.0,20,2,Grocery,Online,Low,1,169.16,0,0
TXN009601,2.32,23,0,Grocery,POS,Low,4,139.18,0,0
TXN009602,177.67,23,2,Restaurant,ATM,Medium,4,128.0,1,0
TXN009603,22.5,21,4,Fuel,POS,Low,5,62.45,0,0
TXN009604,5.39,10,0,Fuel,POS,Low,9,92.21,0,0
TXN009605,127.25,0,6,Travel,ATM,Low,8,118.07,0,0
TXN009606,178.43,14,0,Online,ATM,Low,2,10.0,0,0
TXN009607,201.73,23,5,Fuel,Contactless,Low,3,89.14,0,0
TXN009608,81.63,3,4,Grocery,Online,Low,3,67.04,0,0
TXN009609,27.59,17,6,Restaurant,Contactless,Medium,4,141.76,0,0
TXN009610,160.38,16,6,Restaurant,POS,High,5,115.31,0,0
TXN009611,144.36,6,1,Luxury,POS,Low,4,67.24,0,0
TXN009612,33.93,17,0,Grocery,ATM,Low,6,124.93,0,0
TXN009613,280.47,12,5,Fuel,Online,Medium,3,154.84,0,0
TXN009614,13.23,19,0,Fuel,POS,Low,7,18.46,0,0
TXN009615,486.76,19,5,Restaurant,ATM,Medium,3,84.0,0,0
TXN009616,236.15,9,6,Grocery,ATM,Medium,3,75.57,0,0
TXN009617,139.73,0,3,Online,Online,Low,4,139.54,0,0
TXN009618,335.13,1,6,Fuel,Online,Low,5,118.85,0,0
TXN009619,153.75,16,1,Online,ATM,Low,3,184.87,0,0
TXN009620,25.35,21,0,Electronics,ATM,Low,8,127.62,0,0
TXN009621,70.04,2,4,Restaurant,Contactless,Low,1,136.59,0,0
TXN009622,8.9,16,2,Online,Online,Low,5,151.81,1,0
TXN009623,59.25,11,4,Online,POS,Medium,7,81.08,1,0
TXN009624,162.39,23,1,Online,Online,High,6,154.2,0,0
TXN009625,58.62,11,3,Grocery,POS,Low,3,49.66,0,0
TXN009626,48.11,19,3,Fuel,POS,Low,1,102.65,0,0
TXN009627,108.57,9,3,Grocery,POS,Low,4,59.03,0,0
TXN009628,246.88,6,5,Electronics,POS,Medium,6,138.81,0,0
TXN009629,5.85,9,4,Grocery,POS,Medium,3,86.97,0,0
TXN009630,58.43,17,2,Restaurant,Online,Low,6,94.62,1,0
TXN009631,20.67,21,6,Travel,Online,Low,3,78.83,1,0
TXN009632,142.63,5,6,Fuel,POS,Medium,2,158.83,0,0
TXN009633,13.41,6,2,Travel,Online,Low,6,111.76,0,0
TXN009634,131.17,16,6,Grocery,Online,Low,5,49.35,0,0
TXN009635,40.46,11,5,Luxury,POS,Low,4,162.83,0,0
TXN009636,26.61,16,0,Grocery,Online,Low,1,135.0,0,0
TXN009637,330.53,17,5,Fuel,Online,Low,7,81.84,0,0
TXN009638,2.24,13,2,Fuel,Contactless,Low,5,137.03,0,0
TXN009639,69.1,10,2,Online,POS,Medium,5,74.19,0,0
TXN009640,2.62,1,0,Online,Online,Low,7,109.49,0,0
TXN009641,79.3,20,4,Electronics,Online,Low,5,112.58,0,0
TXN009642,83.43,0,4,Grocery,Online,Low,8,77.39,0,0
TXN009643,46.57,10,1,Restaurant,Contactless,Medium,7,110.92,0,0
TXN009644,17.01,1,4,Fuel,Online,Medium,10,10.0,1,1
TXN009645,56.67,15,3,Restaurant,POS,High,8,83.15,0,0
TXN009646,133.87,21,3,Grocery,Online,Low,5,51.37,0,0
TXN009647,183.01,2,1,Travel,Contactless,Medium,10,139.8,1,0
TXN009648,90.79,19,2,Grocery,Contactless,Low,7,18.25,0,0
TXN009649,106.94,0,1,Electronics,Contactless,Low,6,30.13,0,0
TXN009650,26.87,20,0,Grocery,POS,Low,5,78.51,0,0
TXN009651,40.65,19,1,Online,Online,Low,4,94.92,0,0
TXN009652,21.19,7,1,Grocery,Online,Low,10,105.14,0,0
TXN009653,34.41,18,5,Travel,POS,Low,8,202.29,0,0
TXN009654,30.57,0,3,Grocery,POS,Low,5,75.42,0,0
TXN009655,87.94,4,0,Fuel,ATM,High,2,109.88,0,0
TXN009656,99.25,0,5,Online,Online,Low,5,53.77,0,0
TXN009657,347.94,10,0,Grocery,Online,Low,4,104.17,0,0
TXN009658,26.11,20,1,Online,Online,Medium,3,83.87,0,0
TXN009659,123.16,8,5,Online,POS,Low,0,10.0,0,0
TXN009660,203.96,4,5,Restaurant,ATM,Low,3,134.81,0,0
TXN009661,98.58,1,0,Grocery,Online,Low,5,95.16,0,0
TXN009662,35.33,12,0,Luxury,Online,Low,4,131.42,0,0
TXN009663,36.55,17,4,Online,POS,Low,5,49.39,0,0
TXN009664,4.81,11,6,Online,Online,Medium,8,76.21,0,0
TXN009665,43.74,13,0,Luxury,POS,Low,4,58.25,0,0
TXN009666,163.79,4,5,Fuel,POS,High,4,72.2,0,0
TXN009667,5.84,23,2,Restaurant,Online,Low,3,87.35,0,0
TXN009668,29.71,9,0,Fuel,POS,Medium,4,51.07,1,0
TXN009669,147.0,19,3,Electronics,Contactless,Low,6,106.54,0,0
TXN009670,183.15,1,4,Restaurant,Online,Low,4,78.12,0,0
TXN009671,72.91,3,3,Travel,Online,Low,9,43.63,0,1
TXN009672,143.71,11,6,Restaurant,POS,Low,6,94.61,0,0
TXN009673,58.91,10,3,Luxury,POS,Low,2,100.58,0,1
TXN009674,20.91,3,2,Grocery,Online,Low,7,96.08,0,0
TXN009675,60.93,10,4,Electronics,Contactless,Low,3,218.37,0,0
TXN009676,104.09,8,6,Electronics,POS,Low,4,56.29,0,0
TXN009677,354.9,9,1,Grocery,Online,Low,7,96.11,0,0
TXN009678,8.55,5,5,Fuel,POS,Medium,2,129.17,0,0
TXN009679,84.97,14,5,Online,ATM,Medium,11,112.77,0,0
TXN009680,47.86,9,0,Fuel,Online,Low,5,90.86,0,0
TXN009681,85.19,21,5,Electronics,POS,Medium,5,66.01,0,0
TXN009682,2.91,20,2,Electronics,Online,Low,9,54.42,0,0
TXN009683,45.05,5,5,Restaurant,Contactless,Medium,7,137.95,0,0
TXN009684,205.69,0,2,Electronics,Online,Low,3,75.89,0,0
TXN009685,96.88,20,1,Fuel,POS,Low,4,111.57,0,0
TXN009686,71.87,21,2,Electronics,POS,Medium,5,84.43,0,0
TXN009687,40.34,23,1,Electronics,Contactless,Medium,5,196.04,0,0
TXN009688,42.47,19,1,Restaurant,Online,Medium,5,117.92,0,0
TXN009689,57.97,20,1,Restaurant,POS,Low,2,31.64,0,0
TXN009690,216.63,3,2,Grocery,POS,Low,3,85.0,0,0
TXN009691,410.13,22,6,Online,Contactless,Low,1,185.44,0,0
TXN009692,69.29,21,1,Grocery,Online,Medium,5,66.0,0,0
TXN009693,59.98,13,6,Grocery,POS,Low,5,166.87,0,0
TXN009694,224.93,19,2,Restaurant,POS,Medium,5,71.02,0,0
TXN009695,66.8,21,4,Restaurant,Contactless,High,4,101.11,0,0
TXN009696,96.36,19,1,Grocery,Online,Low,8,69.96,0,0
TXN009697,31.51,7,2,Restaurant,POS,Medium,5,120.22,0,0
TXN009698,163.28,10,2,Grocery,Online,Low,4,212.43,0,0
TXN009699,91.11,14,6,Online,Online,Low,3,53.46,0,0
TXN009700,198.68,18,2,Restaurant,ATM,Medium,7,73.38,0,0
TXN009701,182.1,7,0,Grocery,POS,Low,3,74.68,1,0
TXN009702,29.05,12,6,Grocery,POS,Low,7,102.49,0,0
TXN009703,150.9,17,6,Restaurant,POS,Low,8,106.28,0,0
TXN009704,193.17,21,0,Restaurant,POS,Low,2,91.69,0,0
TXN009705,50.98,23,1,Luxury,POS,Low,7,61.79,0,0
TXN009706,22.74,16,5,Online,POS,Low,4,110.84,0,0
TXN009707,0.32,5,4,Electronics,POS,Low,1,17.47,0,0
TXN009708,71.94,14,5,Luxury,ATM,High,9,94.4,0,0
TXN009709,52.14,12,1,Fuel,ATM,Low,7,60.68,0,0
TXN009710,97.14,17,3,Fuel,POS,Low,6,98.51,0,0
TXN009711,25.0,10,3,Restaurant,Online,Low,4,106.12,0,0
TXN009712,235.65,12,4,Grocery,Online,Low,2,137.85,0,1
TXN009713,35.77,0,6,Electronics,POS,Low,10,48.14,0,0
TXN009714,30.81,17,4,Luxury,POS,Low,9,106.12,1,1
TXN009715,78.64,4,4,Fuel,Online,Low,2,113.45,1,0
TXN009716,82.9,5,0,Online,POS,Low,9,101.29,1,0
TXN009717,29.06,0,0,Grocery,Online,Medium,2,114.62,0,0
TXN009718,38.07,6,3,Electronics,Online,Medium,4,72.87,1,0
TXN009719,22.32,3,4,Electronics,POS,Low,5,153.12,0,0
